"user_id","game_name","payment_date","revenue_amount_usd","p_month","month_rev","prev_month","prev_month_rev","next_month","next_month_rev"
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-11,43.95,2022-07-01,87.90,,,2022-08-01,76.23
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-12-13,13.86,2022-12-01,13.86,,,,
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-10-23,13.83,2022-10-01,13.83,2022-09-01,17.67,,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-09-24,21.03,2022-09-01,252.36,2022-08-01,307.44,2022-10-01,268.08
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-05-05,17.64,2022-05-01,70.56,,,2022-06-01,72.48
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-05-02,16.98,2022-05-01,33.96,,,2022-06-01,41.88
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-12-24,24.69,2022-12-01,74.07,2022-11-01,50.82,,
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-23,21.27,2022-10-01,191.43,2022-09-01,252.66,,
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-07-29,41.34,2022-07-01,124.02,2022-06-01,86.49,,
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-07-08,14.31,2022-07-01,14.31,2022-06-01,25.35,,
"7Em69vKH6zh6HgArCzG0+w==",game 3,2022-12-23,22.2,2022-12-01,22.2,,,,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-07,20.01,2022-12-01,60.03,2022-11-01,57.24,,
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-09-05,16.95,2022-09-01,16.95,,,,
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-08-03,43.26,2022-08-01,43.26,2022-07-01,56.04,2022-09-01,35.67
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-07-31,17.04,2022-07-01,102.24,2022-06-01,200.88,2022-08-01,143.28
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-21,16.56,2022-05-01,99.36,2022-04-01,115.44,2022-06-01,165.06
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-12-15,20.34,2022-12-01,101.70,2022-11-01,130.02,,
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-11-24,24.45,2022-11-01,73.35,2022-10-01,66.09,2022-12-01,46.17
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-12-26,12.51,2022-12-01,12.51,2022-11-01,14.73,,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-16,16.59,2022-10-01,49.77,2022-09-01,44.67,,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-06-27,12.33,2022-06-01,24.66,,,2022-07-01,53.31
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-11-27,13.83,2022-11-01,13.83,,,,
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-12-10,27.72,2022-12-01,27.72,,,,
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-10-06,17.94,2022-10-01,17.94,2022-09-01,14.04,2022-11-01,24.84
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-08-27,14.88,2022-08-01,59.52,2022-07-01,135.12,2022-09-01,108.48
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-05-06,24.99,2022-05-01,49.98,2022-04-01,36.84,2022-06-01,41.85
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-07-05,31.59,2022-07-01,126.36,2022-06-01,89.07,2022-08-01,121.56
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-10-21,16.29,2022-10-01,81.45,2022-09-01,127.20,2022-11-01,73.65
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-09-06,22.08,2022-09-01,331.20,2022-08-01,399.15,2022-10-01,335.85
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-10-11,17.49,2022-10-01,104.94,,,2022-11-01,113.22
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-08-27,27.54,2022-08-01,55.08,,,2022-09-01,41.91
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-09-08,15.87,2022-09-01,190.44,2022-08-01,307.44,2022-10-01,268.08
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-09-29,15.33,2022-09-01,15.33,,,,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-10,22.65,2022-07-01,45.30,2022-06-01,30.87,,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-30,26.13,2022-03-01,26.13,,,,
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-04-24,18.06,2022-04-01,36.12,,,2022-05-01,41.88
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-08-15,20.01,2022-08-01,40.02,,,2022-09-01,35.55
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-04-14,12.09,2022-04-01,217.62,2022-03-01,476.01,2022-05-01,307.08
An7gG7hfETivAjfokQv3Ww==,game 3,2022-09-11,12.51,2022-09-01,50.04,2022-08-01,90.99,2022-10-01,75.6
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-13,15.78,2022-06-01,31.56,2022-05-01,28.68,,
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-20,13.32,2022-11-01,26.64,,,2022-12-01,36.6
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-22,21.21,2022-09-01,42.42,2022-08-01,38.19,2022-10-01,76.2
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-04,38.4,2022-09-01,460.8,2022-08-01,230.40,2022-10-01,258.03
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-22,16.62,2022-03-01,16.62,,,,
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-08-10,13.65,2022-08-01,40.95,2022-07-01,46.35,2022-09-01,49.89
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-08-25,13.26,2022-08-01,53.04,,,2022-09-01,79.08
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-09-09,16.98,2022-09-01,33.96,2022-08-01,42.87,,
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-08,20.82,2022-09-01,166.56,2022-08-01,170.88,2022-10-01,160.08
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-07,22.14,2022-07-01,22.14,,,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-16,13.8,2022-11-01,110.4,2022-10-01,226.32,2022-12-01,200.10
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-05-11,25.08,2022-05-01,25.08,,,,
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-18,26.31,2022-11-01,26.31,,,2022-12-01,17.22
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-08-09,26.76,2022-08-01,133.80,2022-07-01,120.75,2022-09-01,78.15
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-27,29.58,2022-12-01,118.32,2022-11-01,78.48,,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-13,16.26,2022-07-01,48.78,2022-06-01,51.24,2022-08-01,90.54
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-12-28,13.62,2022-12-01,13.62,,,,
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-10-17,12.15,2022-10-01,36.45,2022-09-01,46.71,2022-11-01,53.52
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-10-30,17.16,2022-10-01,17.16,,,,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-04,14.16,2022-06-01,14.16,,,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-04-02,24.15,2022-04-01,96.60,2022-03-01,84.06,2022-05-01,133.14
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-10-18,13.8,2022-10-01,27.6,,,2022-11-01,39.24
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-23,37.83,2022-10-01,453.96,2022-09-01,270.24,2022-11-01,235.44
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-08,20.58,2022-09-01,41.16,2022-08-01,30.21,,
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-10-14,15.18,2022-10-01,15.18,,,,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-17,26.13,2022-08-01,78.39,,,2022-09-01,66.33
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-17,20.22,2022-10-01,303.30,2022-09-01,483.30,2022-11-01,255.96
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-09-29,16.2,2022-09-01,243.0,2022-08-01,366.90,2022-10-01,290.52
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-05-30,15.69,2022-05-01,94.14,2022-04-01,162.84,2022-06-01,103.05
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-06-30,14.94,2022-06-01,44.82,2022-05-01,41.4,2022-07-01,52.77
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-06-18,17.88,2022-06-01,17.88,2022-05-01,24.99,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-10-30,28.53,2022-10-01,28.53,,,2022-11-01,22.68
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-11-21,18.39,2022-11-01,55.17,,,2022-12-01,65.64
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-16,25.71,2022-07-01,77.13,2022-06-01,55.98,2022-08-01,58.50
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-25,16.95,2022-11-01,50.85,,,2022-12-01,47.10
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-07-27,13.95,2022-07-01,27.90,2022-06-01,35.52,2022-08-01,36.54
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-09-02,26.04,2022-09-01,52.08,2022-08-01,35.88,2022-10-01,47.22
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-29,20.4,2022-05-01,20.4,2022-04-01,19.11,,
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-08-04,20.04,2022-08-01,60.12,2022-07-01,88.02,2022-09-01,45.39
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-10-11,13.83,2022-10-01,13.83,2022-09-01,23.85,,
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-02,14.19,2022-10-01,99.33,2022-09-01,122.01,,
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-24,18.75,2022-10-01,37.50,2022-09-01,30.51,2022-11-01,35.34
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-04,30.12,2022-11-01,240.96,2022-10-01,226.32,2022-12-01,200.10
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-08-01,15.42,2022-08-01,15.42,2022-07-01,15.03,,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-15,23.55,2022-07-01,47.10,2022-06-01,30.87,,
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-09-29,17.7,2022-09-01,17.7,2022-08-01,19.86,2022-10-01,30.9
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,2022-09-17,35.28,2022-09-01,35.28,,,,
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-11-04,17.85,2022-11-01,53.55,,,2022-12-01,43.62
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-31,18.9,2022-10-01,18.9,2022-09-01,13.71,2022-11-01,20.13
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-13,19.2,2022-11-01,230.4,2022-10-01,196.32,2022-12-01,359.82
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-21,12.18,2022-08-01,36.54,,,2022-09-01,66.33
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-07-15,16.2,2022-07-01,48.6,2022-06-01,66.45,2022-08-01,72.27
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-06-05,14.91,2022-06-01,59.64,2022-05-01,122.88,2022-07-01,106.59
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-05-31,12.36,2022-05-01,37.08,2022-04-01,59.67,2022-06-01,60.39
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-11-04,17.37,2022-11-01,34.74,2022-10-01,27.30,2022-12-01,41.76
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-12-26,18.93,2022-12-01,75.72,2022-11-01,68.43,,
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-05-22,14.43,2022-05-01,28.86,2022-04-01,24.06,2022-06-01,29.07
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-21,21.27,2022-12-01,63.81,2022-11-01,62.55,,
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-30,13.26,2022-11-01,13.26,,,2022-12-01,18.03
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-21,18.54,2022-07-01,37.08,,,2022-08-01,76.23
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-13,22.14,2022-06-01,22.14,2022-05-01,18.06,,
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-09-11,30.72,2022-09-01,61.44,2022-08-01,55.47,,
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-07-07,26.49,2022-07-01,52.98,2022-06-01,36.06,,
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-10-26,25.32,2022-10-01,75.96,2022-09-01,71.82,2022-11-01,78.48
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-04-23,16.53,2022-04-01,16.53,2022-03-01,15.3,,
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-03-05,23.04,2022-03-01,69.12,,,2022-04-01,59.73
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-10,22.11,2022-12-01,22.11,,,,
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-18,21.72,2022-11-01,21.72,2022-10-01,21.81,,
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-06-12,26.34,2022-06-01,52.68,2022-05-01,35.28,2022-07-01,46.89
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-07-19,17.28,2022-07-01,34.56,2022-06-01,55.23,,
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-12-11,22.23,2022-12-01,22.23,,,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-10,15.63,2022-11-01,156.30,2022-10-01,171.75,2022-12-01,187.68
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-07,19.44,2022-04-01,19.44,,,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-02,30.03,2022-07-01,450.45,2022-06-01,277.65,2022-08-01,389.25
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-07-30,30.84,2022-07-01,123.36,,,2022-08-01,74.31
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-13,24.12,2022-09-01,192.96,2022-08-01,170.88,2022-10-01,160.08
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-12-30,12.9,2022-12-01,12.9,,,,
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-08-06,15.51,2022-08-01,31.02,2022-07-01,34.14,2022-09-01,50.19
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-07-24,12.57,2022-07-01,37.71,,,2022-08-01,57.60
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-02,23.76,2022-12-01,71.28,2022-11-01,62.55,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-12-24,22.11,2022-12-01,88.44,2022-11-01,76.14,,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-11-08,14.7,2022-11-01,44.1,2022-10-01,57.39,,
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-07-30,23.79,2022-07-01,47.58,2022-06-01,82.26,2022-08-01,34.86
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-26,22.47,2022-11-01,337.05,2022-10-01,335.85,2022-12-01,393.30
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-06,17.34,2022-12-01,34.68,2022-11-01,50.76,,
OU1FxSli7e6szUGr2+7M9A==,game 3,2022-12-29,20.97,2022-12-01,20.97,,,,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-23,21.09,2022-10-01,42.18,2022-09-01,42.27,2022-11-01,34.32
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-29,21.93,2022-04-01,65.79,,,2022-05-01,90.75
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-08-18,15.24,2022-08-01,45.72,,,2022-09-01,44.70
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-19,19.35,2022-07-01,19.35,,,,
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-11-17,21.54,2022-11-01,43.08,2022-10-01,35.73,,
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-24,33.24,2022-11-01,199.44,,,2022-12-01,160.38
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-12,38.31,2022-08-01,344.79,,,2022-09-01,220.08
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-16,25.98,2022-11-01,77.94,2022-10-01,49.95,2022-12-01,89.70
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-08-14,16.2,2022-08-01,48.6,2022-07-01,70.89,2022-09-01,75.24
HjI8n/FVfaGZ4bIEwrZPGw==,game 3,2022-06-29,14.19,2022-06-01,14.19,,,,
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-07-18,15.45,2022-07-01,15.45,,,2022-08-01,13.65
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-07-15,20.22,2022-07-01,20.22,2022-06-01,15.06,2022-08-01,13.47
QoHEss2e+b385deeX2p39Q==,game 3,2022-07-07,24.84,2022-07-01,99.36,2022-06-01,82.08,2022-08-01,142.86
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-06,25.62,2022-11-01,307.44,2022-10-01,196.32,2022-12-01,359.82
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-02,17.67,2022-07-01,53.01,2022-06-01,55.98,2022-08-01,58.50
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-05-17,27.87,2022-05-01,222.96,2022-04-01,263.94,2022-06-01,128.52
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,2022-07-01,17.76,2022-07-01,17.76,,,,
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-07-24,30.15,2022-07-01,60.30,,,2022-08-01,32.13
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-10-18,19.74,2022-10-01,394.80,2022-09-01,457.08,2022-11-01,669.00
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-08-27,15.6,2022-08-01,15.6,,,,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-09-29,18.69,2022-09-01,56.07,,,2022-10-01,57.39
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-12-07,20.64,2022-12-01,20.64,,,,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-13,13.29,2022-12-01,39.87,2022-11-01,57.24,,
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-12-15,21.6,2022-12-01,43.2,2022-11-01,43.68,,
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-04-07,19.17,2022-04-01,38.34,,,2022-05-01,48.30
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-09-21,29.07,2022-09-01,29.07,2022-08-01,13.59,2022-10-01,12.9
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-05,29.31,2022-12-01,117.24,2022-11-01,78.48,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-09,20.07,2022-11-01,561.96,2022-10-01,634.68,2022-12-01,593.25
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-06,25.89,2022-12-01,51.78,2022-11-01,50.82,,
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-31,13.98,2022-03-01,13.98,,,2022-04-01,14.82
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-11-17,21.45,2022-11-01,128.70,2022-10-01,87.93,2022-12-01,91.20
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-07-25,12.42,2022-07-01,12.42,,,2022-08-01,13.2
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-07-04,23.19,2022-07-01,69.57,2022-06-01,71.97,,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-10-09,23.19,2022-10-01,69.57,2022-09-01,54.15,,
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-06-28,22.47,2022-06-01,22.47,2022-05-01,30.33,2022-07-01,24.84
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-06-23,14.79,2022-06-01,88.74,,,2022-07-01,107.07
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-27,26.37,2022-09-01,52.74,,,2022-10-01,34.35
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-17,22.98,2022-06-01,459.60,2022-05-01,475.80,2022-07-01,445.20
MRcEXu/KG95hsIyJM/816A==,game 3,2022-08-10,12.66,2022-08-01,12.66,2022-07-01,14.73,2022-09-01,14.67
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-12-26,14.22,2022-12-01,14.22,2022-11-01,21.66,,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-12-18,16.5,2022-12-01,16.5,,,,
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-04,19.29,2022-07-01,115.74,2022-06-01,105.66,2022-08-01,128.61
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-07-26,32.55,2022-07-01,781.20,2022-06-01,613.44,2022-08-01,829.68
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-12,23.04,2022-06-01,46.08,2022-05-01,28.68,,
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-05-28,12.3,2022-05-01,12.3,,,,
An7gG7hfETivAjfokQv3Ww==,game 3,2022-08-01,21.96,2022-08-01,87.84,2022-07-01,90.06,2022-09-01,95.04
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-17,17.46,2022-12-01,52.38,2022-11-01,71.10,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-15,26.25,2022-11-01,262.50,2022-10-01,171.75,2022-12-01,187.68
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-21,33.87,2022-12-01,33.87,2022-11-01,21.24,,
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-12-05,20.07,2022-12-01,60.21,2022-11-01,50.82,,
fFqrZjaytcDUnW57W7PRJA==,game 3,2022-12-07,19.17,2022-12-01,19.17,,,,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-11-20,13.14,2022-11-01,13.14,2022-10-01,12.9,2022-12-01,13.5
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-14,30.75,2022-12-01,61.50,2022-11-01,33.9,,
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-11-16,14.52,2022-11-01,14.52,,,,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-19,17.58,2022-08-01,105.48,2022-07-01,93.78,2022-09-01,99.06
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-12-10,14.94,2022-12-01,14.94,2022-11-01,17.13,,
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-06-02,19.98,2022-06-01,39.96,,,2022-07-01,32.94
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-08-03,16.77,2022-08-01,33.54,2022-07-01,34.14,2022-09-01,50.19
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-12-13,12.6,2022-12-01,12.6,,,,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-09-21,32.85,2022-09-01,65.70,,,2022-10-01,47.61
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-17,16.23,2022-04-01,32.46,2022-03-01,38.10,,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-17,13.41,2022-10-01,26.82,2022-09-01,37.38,2022-11-01,29.79
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-09,19.71,2022-12-01,19.71,,,,
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-11-19,25.08,2022-11-01,25.08,2022-10-01,25.77,2022-12-01,32.79
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-10-02,12.45,2022-10-01,87.15,2022-09-01,243.6,2022-11-01,148.14
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-03-14,25.44,2022-03-01,76.32,,,2022-04-01,64.50
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-05-15,15.06,2022-05-01,15.06,,,,
cf1ykPUohKTUjtI6cAMhVw==,game 2,2022-10-10,12.24,2022-10-01,12.24,,,,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-05-05,12.27,2022-05-01,12.27,2022-04-01,14.94,2022-06-01,22.83
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-12-15,29.58,2022-12-01,29.58,,,,
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-05-04,27.99,2022-05-01,55.98,2022-04-01,35.55,2022-06-01,28.98
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-27,22.77,2022-10-01,91.08,2022-09-01,87.06,2022-11-01,71.40
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-10-20,16.44,2022-10-01,49.32,2022-09-01,72.54,,
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-09,24.03,2022-08-01,96.12,2022-07-01,79.74,2022-09-01,114.54
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-05-16,19.38,2022-05-01,387.60,2022-04-01,513.60,2022-06-01,414.00
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-08-24,13.2,2022-08-01,13.2,2022-07-01,12.42,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-08-02,17.79,2022-08-01,71.16,2022-07-01,54.84,2022-09-01,63.93
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-05-28,14.4,2022-05-01,57.6,2022-04-01,105.96,,
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-07-21,13.59,2022-07-01,13.59,2022-06-01,12.69,2022-08-01,19.86
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-06,16.47,2022-11-01,65.88,2022-10-01,73.26,2022-12-01,53.16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-31,24.9,2022-05-01,149.4,2022-04-01,115.44,2022-06-01,165.06
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-19,19.95,2022-09-01,39.90,2022-08-01,30.21,,
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-11,19.71,2022-08-01,19.71,,,2022-09-01,34.8
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-08-21,17.97,2022-08-01,53.91,2022-07-01,56.25,2022-09-01,67.65
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-05-18,23.52,2022-05-01,94.08,2022-04-01,114.15,2022-06-01,49.56
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-23,14.04,2022-09-01,42.12,,,2022-10-01,56.04
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-06-23,15.96,2022-06-01,63.84,2022-05-01,64.20,2022-07-01,80.46
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-07,17.76,2022-06-01,35.52,2022-05-01,39.84,2022-07-01,37.11
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-10,22.41,2022-04-01,22.41,2022-03-01,16.11,,
